year_fall,term_fall,crn_fall,professor,course,gpa_fall,n_students_fall,instruction_method_fall,As_fall,Bs_fall,Cs_fall,Ds_fall,Fs_fall,withdrawal_while_failing_fall,As_through_WFs_fall,DWFs_fall,other_fall,A_plus_fall,A_regular_fall,A_minus_fall,B_plus_fall,B_regular_fall,B_minus_fall,C_plus_fall,C_regular_fall,C_minus_fall,D_regular_fall,F_regular_fall,year_spring,term_spring,crn_spring,gpa_spring,n_students_spring,instruction_method_spring,As_spring,Bs_spring,Cs_spring,Ds_spring,Fs_spring,withdrawal_while_failing_spring,As_through_WFs_spring,DWFs_spring,other_spring,A_plus_spring,A_regular_spring,A_minus_spring,B_plus_spring,B_regular_spring,B_minus_spring,C_plus_spring,C_regular_spring,C_minus_spring,D_regular_spring,F_regular_spring,diff
2019,Spring,16935,"Honkan, Anant",ENGR 1211,2.77,18,NULL,7,2,1,0,3,0,13,44.4,0,0,7,0,0,2,0,0,1,0,0,3,2020,Spring,21615,1.75,9,NULL,2,1,1,1,3,0,8,55.6,0,0,2,0,0,1,0,0,1,0,1,3,-1.02
2019,Spring,16937,"Reddivari, Sahithya",ENGR 1212,3.04,23,NULL,11,8,0,2,2,0,23,17.4,0,0,11,0,0,8,0,0,0,0,2,2,2020,Spring,16303,3.25,14,NULL,6,4,1,1,0,0,12,14.3,1,0,6,0,0,4,0,0,1,0,1,0,0.20999999999999996
2019,Spring,16942,"Honkan, Anant",ENGR 2040,2.76,21,NULL,5,5,5,2,0,0,17,19.1,2,0,5,0,0,5,0,0,5,0,2,0,2020,Spring,16306,3.33,8,NULL,3,2,1,0,0,0,6,25,0,0,3,0,0,2,0,0,1,0,0,0,0.5700000000000003
2019,Spring,16943,"Dwan, Wen-Shing",CSC 1010,3.2,25,NULL,8,8,4,0,0,0,20,4,4,0,8,0,0,8,0,0,4,0,0,0,2020,Spring,16307,3,25,NULL,11,5,6,1,1,0,24,8,1,0,11,0,0,5,0,0,6,0,1,1,-0.20000000000000018
2019,Spring,16944,"Dwan, Wen-Shing",CSC 1302,3.33,25,NULL,11,10,3,0,0,0,24,4,0,0,11,0,0,10,0,0,3,0,0,0,2020,Spring,16308,2.88,25,NULL,5,14,5,0,1,0,25,4,0,0,5,0,0,14,0,0,5,0,0,1,-0.4500000000000002
2019,Spring,16945,"Kumaresan, Natarajan",CSC 1302,2.27,16,NULL,1,6,6,0,2,0,15,18.8,0,0,1,0,0,6,0,0,6,0,0,2,2020,Spring,16309,2.65,22,NULL,5,4,6,1,1,0,17,27.3,1,0,5,0,0,4,0,0,6,0,1,1,0.3799999999999999
2019,Spring,16945,"Kumaresan, Natarajan",CSC 1302,2.27,16,NULL,1,6,6,0,2,0,15,18.8,0,0,1,0,0,6,0,0,6,0,0,2,2020,Spring,19688,3.05,23,NULL,8,11,1,0,2,0,22,13,0,0,8,0,0,11,0,0,1,0,0,2,0.7799999999999998
2019,Spring,16946,"Kumaresan, Natarajan",CSC 2720,2.6,16,NULL,3,5,6,0,1,0,15,6.3,1,0,3,0,0,5,0,0,6,0,0,1,2020,Spring,16310,2.43,9,NULL,2,1,2,2,0,0,7,44.4,0,0,2,0,0,1,0,0,2,0,2,0,-0.16999999999999993
2019,Spring,16946,"Kumaresan, Natarajan",CSC 2720,2.6,16,NULL,3,5,6,0,1,0,15,6.3,1,0,3,0,0,5,0,0,6,0,0,1,2020,Spring,17927,3,15,NULL,5,1,3,1,0,0,10,40,0,0,5,0,0,1,0,0,3,0,1,0,0.3999999999999999
2019,Spring,16948,"Rickets, Ilse",BIOL 1103,1.88,29,NULL,6,3,5,4,7,0,25,44.8,2,0,6,0,0,3,0,0,5,0,4,7,2020,Spring,16311,2.72,34,NULL,8,12,5,1,3,0,29,23.5,1,0,8,0,0,12,0,0,5,0,1,3,0.8400000000000003
2019,Spring,16948,"Rickets, Ilse",BIOL 1103,1.88,29,NULL,6,3,5,4,7,0,25,44.8,2,0,6,0,0,3,0,0,5,0,4,7,2020,Spring,16312,3.03,36,NULL,15,12,3,1,3,0,34,16.7,0,0,15,0,0,12,0,0,3,0,1,3,1.15
2019,Spring,16948,"Rickets, Ilse",BIOL 1103,1.88,29,NULL,6,3,5,4,7,0,25,44.8,2,0,6,0,0,3,0,0,5,0,4,7,2020,Spring,21597,2.54,15,NULL,2,8,0,1,2,0,13,26.7,1,0,2,0,0,8,0,0,0,0,1,2,0.6600000000000001
2019,Spring,16949,"Rickets, Ilse",BIOL 1103,2.04,26,NULL,2,7,7,8,1,0,25,38.5,0,0,2,0,0,7,0,0,7,0,8,1,2020,Spring,16311,2.72,34,NULL,8,12,5,1,3,0,29,23.5,1,0,8,0,0,12,0,0,5,0,1,3,0.6800000000000002
2019,Spring,16949,"Rickets, Ilse",BIOL 1103,2.04,26,NULL,2,7,7,8,1,0,25,38.5,0,0,2,0,0,7,0,0,7,0,8,1,2020,Spring,16312,3.03,36,NULL,15,12,3,1,3,0,34,16.7,0,0,15,0,0,12,0,0,3,0,1,3,0.9899999999999998
2019,Spring,16949,"Rickets, Ilse",BIOL 1103,2.04,26,NULL,2,7,7,8,1,0,25,38.5,0,0,2,0,0,7,0,0,7,0,8,1,2020,Spring,21597,2.54,15,NULL,2,8,0,1,2,0,13,26.7,1,0,2,0,0,8,0,0,0,0,1,2,0.5
2019,Spring,16953,"Rickets, Ilse",BIOL 1103 L,1.95,22,NULL,3,4,6,1,5,0,19,27.3,3,0,3,0,0,4,0,0,6,0,1,5,2020,Spring,16316,2.15,24,NULL,3,6,5,3,3,0,20,33.3,2,0,3,0,0,6,0,0,5,0,3,3,0.19999999999999996
2019,Spring,16953,"Rickets, Ilse",BIOL 1103 L,1.95,22,NULL,3,4,6,1,5,0,19,27.3,3,0,3,0,0,4,0,0,6,0,1,5,2020,Spring,21467,2.18,30,E,3,4,6,1,3,0,17,50,2,0,3,0,0,4,0,0,6,0,1,3,0.2300000000000002
2019,Spring,16955,"Graves, Mark",BIOL 1103 L,2.55,24,NULL,6,4,9,2,1,0,22,16.7,1,0,6,0,0,4,0,0,9,0,2,1,2020,Spring,21600,2.44,18,NULL,1,9,4,0,2,0,16,22.2,0,0,1,0,0,9,0,0,4,0,0,2,-0.10999999999999988
2019,Spring,16955,"Graves, Mark",BIOL 1103 L,2.55,24,NULL,6,4,9,2,1,0,22,16.7,1,0,6,0,0,4,0,0,9,0,2,1,2020,Spring,21816,2.83,24,NULL,4,7,7,0,0,0,18,12.5,3,0,4,0,0,7,0,0,7,0,0,0,0.28000000000000025
2019,Spring,16955,"Graves, Mark",BIOL 1103 L,2.55,24,NULL,6,4,9,2,1,0,22,16.7,1,0,6,0,0,4,0,0,9,0,2,1,2020,Spring,22554,2.13,9,NULL,1,2,2,3,0,0,8,44.4,0,0,1,0,0,2,0,0,2,0,3,0,-0.41999999999999993
2019,Spring,16959,"Lahaise, Diane",BIOL 1104,2.58,35,NULL,8,8,12,5,0,0,33,20,0,0,8,0,0,8,0,0,12,0,5,0,2020,Spring,16786,3.19,30,E,11,11,3,0,1,0,26,13.3,1,0,11,0,0,11,0,0,3,0,0,1,0.6099999999999999
2019,Spring,16962,"Foote, Cynthia",BIOL 2110,3,38,NULL,17,11,1,2,4,0,35,23.7,0,0,17,0,0,11,0,0,1,0,2,4,2020,Spring,16324,3.47,38,NULL,21,10,2,0,1,0,34,13.2,0,0,21,0,0,10,0,0,2,0,0,1,0.4700000000000002
2019,Spring,16962,"Foote, Cynthia",BIOL 2110,3,38,NULL,17,11,1,2,4,0,35,23.7,0,0,17,0,0,11,0,0,1,0,2,4,2020,Spring,16325,3.29,38,NULL,16,15,2,2,0,0,35,13.2,0,0,16,0,0,15,0,0,2,0,2,0,0.29000000000000004
2019,Spring,16962,"Foote, Cynthia",BIOL 2110,3,38,NULL,17,11,1,2,4,0,35,23.7,0,0,17,0,0,11,0,0,1,0,2,4,2020,Spring,16328,3.41,37,NULL,18,12,0,1,1,0,32,16.2,1,0,18,0,0,12,0,0,0,0,1,1,0.41000000000000014
2019,Spring,16964,"Bah, Boubacar",BIOL 2110,2.18,38,NULL,9,7,5,5,7,0,33,44.7,0,0,9,0,0,7,0,0,5,0,5,7,2020,Spring,16323,2.45,33,NULL,6,11,7,0,5,0,29,24.2,1,0,6,0,0,11,0,0,7,0,0,5,0.27
2019,Spring,16965,"Rhymes, Marcus",MATH 1111,2.1,12,NULL,2,3,0,4,1,0,10,58.3,0,0,2,0,0,3,0,0,0,0,4,1,2020,Spring,16326,2.5,7,NULL,2,1,2,0,1,0,6,28.6,0,0,2,0,0,1,0,0,2,0,0,1,0.3999999999999999
2019,Spring,16965,"Rhymes, Marcus",MATH 1111,2.1,12,NULL,2,3,0,4,1,0,10,58.3,0,0,2,0,0,3,0,0,0,0,4,1,2020,Spring,16343,3.43,7,NULL,4,2,1,0,0,0,7,0,0,0,4,0,0,2,0,0,1,0,0,0,1.33
2019,Spring,16965,"Rhymes, Marcus",MATH 1111,2.1,12,NULL,2,3,0,4,1,0,10,58.3,0,0,2,0,0,3,0,0,0,0,4,1,2020,Spring,16344,1.85,23,NULL,1,7,5,2,5,0,20,43.5,0,0,1,0,0,7,0,0,5,0,2,5,-0.25
2019,Spring,16966,"Casares, Maria Carolina",BIOL 2110,2.94,37,NULL,10,14,9,0,1,0,34,8.1,1,0,10,0,0,14,0,0,9,0,0,1,2020,Spring,16327,3.6,21,NULL,15,4,0,0,1,0,20,4.8,1,0,15,0,0,4,0,0,0,0,0,1,0.6600000000000001
2019,Spring,16967,"Casares, Maria Carolina",BIOL 2110,1.9,37,NULL,3,5,14,0,6,1,29,37.8,1,0,3,0,0,5,0,0,14,0,0,6,2020,Spring,16327,3.6,21,NULL,15,4,0,0,1,0,20,4.8,1,0,15,0,0,4,0,0,0,0,0,1,1.7000000000000002
2019,Spring,16968,"Phillips, Alice",MATH 1111,2.29,24,NULL,4,6,7,0,4,0,21,25,1,0,4,0,0,6,0,0,7,0,0,4,2020,Spring,16329,2.7,24,NULL,6,9,5,1,2,0,23,16.7,0,0,6,0,0,9,0,0,5,0,1,2,0.41000000000000014
2019,Spring,16974,"Hollier, Mark",BIOL 2110,2.19,38,NULL,9,8,2,4,8,0,31,44.7,2,0,9,0,0,8,0,0,2,0,4,8,2020,Spring,16335,3.09,13,NULL,5,3,2,1,0,0,11,23.1,0,0,5,0,0,3,0,0,2,0,1,0,0.8999999999999999
2019,Spring,16975,"Busbee, Howard",RSCH 1203,4,25,E,20,0,0,0,0,0,20,12,2,0,20,0,0,0,0,0,0,0,0,0,2020,Spring,18912,3.3,25,E,19,0,0,0,4,0,23,20,1,0,19,0,0,0,0,0,0,0,0,4,-0.7000000000000002
2019,Spring,16977,"Busbee, Howard",RSCH 1203,3,25,E,18,0,0,0,6,0,24,28,0,0,18,0,0,0,0,0,0,0,0,6,2020,Spring,18912,3.3,25,E,19,0,0,0,4,0,23,20,1,0,19,0,0,0,0,0,0,0,0,4,0.2999999999999998
2019,Spring,16980,"Morgan, Don",RSCH 1203,2.91,25,E,16,0,0,0,6,0,22,32,1,0,16,0,0,0,0,0,0,0,0,6,2020,Spring,16341,3.4,24,E,17,0,0,0,3,0,20,16.7,3,0,17,0,0,0,0,0,0,0,0,3,0.48999999999999977
2019,Spring,16981,"Bazemore, Na Keya",ENGL 1101,1.1,24,E,1,1,7,1,10,0,20,58.3,1,0,1,0,0,1,0,0,7,0,1,10,2020,Spring,16342,1.71,23,E,1,4,4,0,5,0,14,52.2,2,0,1,0,0,4,0,0,4,0,0,5,0.6099999999999999
2019,Spring,16982,"Rhymes, Marcus",MATH 1111,2.75,8,NULL,3,2,2,0,1,0,8,12.5,0,0,3,0,0,2,0,0,2,0,0,1,2020,Spring,16326,2.5,7,NULL,2,1,2,0,1,0,6,28.6,0,0,2,0,0,1,0,0,2,0,0,1,-0.25
2019,Spring,16982,"Rhymes, Marcus",MATH 1111,2.75,8,NULL,3,2,2,0,1,0,8,12.5,0,0,3,0,0,2,0,0,2,0,0,1,2020,Spring,16343,3.43,7,NULL,4,2,1,0,0,0,7,0,0,0,4,0,0,2,0,0,1,0,0,0,0.6800000000000002
2019,Spring,16982,"Rhymes, Marcus",MATH 1111,2.75,8,NULL,3,2,2,0,1,0,8,12.5,0,0,3,0,0,2,0,0,2,0,0,1,2020,Spring,16344,1.85,23,NULL,1,7,5,2,5,0,20,43.5,0,0,1,0,0,7,0,0,5,0,2,5,-0.8999999999999999
2019,Spring,16983,"Rhymes, Marcus",MATH 1111,1.63,22,NULL,2,4,4,3,6,0,19,54.6,0,0,2,0,0,4,0,0,4,0,3,6,2020,Spring,16326,2.5,7,NULL,2,1,2,0,1,0,6,28.6,0,0,2,0,0,1,0,0,2,0,0,1,0.8700000000000001
2019,Spring,16983,"Rhymes, Marcus",MATH 1111,1.63,22,NULL,2,4,4,3,6,0,19,54.6,0,0,2,0,0,4,0,0,4,0,3,6,2020,Spring,16343,3.43,7,NULL,4,2,1,0,0,0,7,0,0,0,4,0,0,2,0,0,1,0,0,0,1.8000000000000003
2019,Spring,16983,"Rhymes, Marcus",MATH 1111,1.63,22,NULL,2,4,4,3,6,0,19,54.6,0,0,2,0,0,4,0,0,4,0,3,6,2020,Spring,16344,1.85,23,NULL,1,7,5,2,5,0,20,43.5,0,0,1,0,0,7,0,0,5,0,2,5,0.2200000000000002
2019,Spring,16984,"Williams, James",MATH 1113,3.05,24,NULL,11,5,4,0,2,0,22,12.5,1,0,11,0,0,5,0,0,4,0,0,2,2020,Spring,16347,3.25,24,NULL,14,6,2,0,2,0,24,8.3,0,0,14,0,0,6,0,0,2,0,0,2,0.20000000000000018
2019,Spring,16984,"Williams, James",MATH 1113,3.05,24,NULL,11,5,4,0,2,0,22,12.5,1,0,11,0,0,5,0,0,4,0,0,2,2020,Spring,16348,3.55,11,NULL,6,5,0,0,0,0,11,0,0,0,6,0,0,5,0,0,0,0,0,0,0.5
2019,Spring,16985,"Williams, James",MATH 1113,2.46,24,NULL,10,3,4,2,5,0,24,29.2,0,0,10,0,0,3,0,0,4,0,2,5,2020,Spring,16347,3.25,24,NULL,14,6,2,0,2,0,24,8.3,0,0,14,0,0,6,0,0,2,0,0,2,0.79
2019,Spring,16985,"Williams, James",MATH 1113,2.46,24,NULL,10,3,4,2,5,0,24,29.2,0,0,10,0,0,3,0,0,4,0,2,5,2020,Spring,16348,3.55,11,NULL,6,5,0,0,0,0,11,0,0,0,6,0,0,5,0,0,0,0,0,0,1.0899999999999999
2019,Spring,16986,"Keith, Susan",MATH 1113,2.55,11,NULL,3,3,3,1,1,0,11,18.2,0,0,3,0,0,3,0,0,3,0,1,1,2020,Spring,16346,3.19,16,NULL,6,7,3,0,0,0,16,0,0,0,6,0,0,7,0,0,3,0,0,0,0.6400000000000001
2019,Spring,16987,"Keith, Susan",MATH 1113,2.47,16,NULL,5,3,3,2,2,0,15,31.3,0,0,5,0,0,3,0,0,3,0,2,2,2020,Spring,16346,3.19,16,NULL,6,7,3,0,0,0,16,0,0,0,6,0,0,7,0,0,3,0,0,0,0.7199999999999998
2019,Spring,16988,"Peiffer, Jerri",BIOL 2110 L,1.25,23,NULL,2,2,4,3,9,0,20,65.2,0,0,2,0,0,2,0,0,4,0,3,9,2020,Spring,16351,2.9,24,NULL,6,10,3,1,1,0,21,20.8,0,0,6,0,0,10,0,0,3,0,1,1,1.65
2019,Spring,16988,"Peiffer, Jerri",BIOL 2110 L,1.25,23,NULL,2,2,4,3,9,0,20,65.2,0,0,2,0,0,2,0,0,4,0,3,9,2020,Spring,22726,2.84,23,NULL,8,6,1,2,2,0,19,30.4,1,0,8,0,0,6,0,0,1,0,2,2,1.5899999999999999
2019,Spring,16989,"Casares, Maria Carolina",BIOL 2110 L,2.43,24,NULL,2,12,5,2,2,0,23,20.8,0,0,2,0,0,12,0,0,5,0,2,2,2020,Spring,16352,2.9,24,NULL,5,10,4,0,1,0,20,16.7,1,0,5,0,0,10,0,0,4,0,0,1,0.46999999999999975
2019,Spring,16989,"Casares, Maria Carolina",BIOL 2110 L,2.43,24,NULL,2,12,5,2,2,0,23,20.8,0,0,2,0,0,12,0,0,5,0,2,2,2020,Spring,18081,3.11,22,NULL,8,6,4,1,0,0,19,18.2,0,0,8,0,0,6,0,0,4,0,1,0,0.6799999999999997
2019,Spring,16990,"Peiffer, Jerri",BIOL 2110 L,2.35,24,NULL,3,6,7,3,1,0,20,33.3,0,0,3,0,0,6,0,0,7,0,3,1,2020,Spring,16351,2.9,24,NULL,6,10,3,1,1,0,21,20.8,0,0,6,0,0,10,0,0,3,0,1,1,0.5499999999999998
2019,Spring,16990,"Peiffer, Jerri",BIOL 2110 L,2.35,24,NULL,3,6,7,3,1,0,20,33.3,0,0,3,0,0,6,0,0,7,0,3,1,2020,Spring,22726,2.84,23,NULL,8,6,1,2,2,0,19,30.4,1,0,8,0,0,6,0,0,1,0,2,2,0.48999999999999977
2019,Spring,16991,"Foote, Cynthia",BIOL 2110 L,2.45,24,NULL,6,5,3,4,2,0,20,33.3,2,0,6,0,0,5,0,0,3,0,4,2,2020,Spring,16353,3.65,24,NULL,19,2,1,0,1,0,23,8.3,0,0,19,0,0,2,0,0,1,0,0,1,1.1999999999999997
2019,Spring,16991,"Foote, Cynthia",BIOL 2110 L,2.45,24,NULL,6,5,3,4,2,0,20,33.3,2,0,6,0,0,5,0,0,3,0,4,2,2020,Spring,16356,3.82,24,NULL,20,1,0,1,0,0,22,8.3,1,0,20,0,0,1,0,0,0,0,1,0,1.3699999999999997
2019,Spring,16993,"Casares, Maria Carolina",BIOL 2110 L,2,24,NULL,1,7,7,1,4,0,20,25,3,0,1,0,0,7,0,0,7,0,1,4,2020,Spring,16352,2.9,24,NULL,5,10,4,0,1,0,20,16.7,1,0,5,0,0,10,0,0,4,0,0,1,0.8999999999999999
2019,Spring,16993,"Casares, Maria Carolina",BIOL 2110 L,2,24,NULL,1,7,7,1,4,0,20,25,3,0,1,0,0,7,0,0,7,0,1,4,2020,Spring,18081,3.11,22,NULL,8,6,4,1,0,0,19,18.2,0,0,8,0,0,6,0,0,4,0,1,0,1.1099999999999999
2019,Spring,16994,"Casares, Maria Carolina",BIOL 2110 L,2.58,23,NULL,4,10,1,1,3,0,19,34.8,0,0,4,0,0,10,0,0,1,0,1,3,2020,Spring,16352,2.9,24,NULL,5,10,4,0,1,0,20,16.7,1,0,5,0,0,10,0,0,4,0,0,1,0.31999999999999984
2019,Spring,16994,"Casares, Maria Carolina",BIOL 2110 L,2.58,23,NULL,4,10,1,1,3,0,19,34.8,0,0,4,0,0,10,0,0,1,0,1,3,2020,Spring,18081,3.11,22,NULL,8,6,4,1,0,0,19,18.2,0,0,8,0,0,6,0,0,4,0,1,0,0.5299999999999998
2019,Spring,16995,"Casares, Maria Carolina",BIOL 2110 L,2.26,24,NULL,2,7,7,0,3,0,19,29.2,1,0,2,0,0,7,0,0,7,0,0,3,2020,Spring,16352,2.9,24,NULL,5,10,4,0,1,0,20,16.7,1,0,5,0,0,10,0,0,4,0,0,1,0.6400000000000001
2019,Spring,16995,"Casares, Maria Carolina",BIOL 2110 L,2.26,24,NULL,2,7,7,0,3,0,19,29.2,1,0,2,0,0,7,0,0,7,0,0,3,2020,Spring,18081,3.11,22,NULL,8,6,4,1,0,0,19,18.2,0,0,8,0,0,6,0,0,4,0,1,0,0.8500000000000001
2019,Spring,16996,"Hollier, Mark",BIOL 2110 L,2.89,22,NULL,6,6,6,1,0,0,19,18.2,0,0,6,0,0,6,0,0,6,0,1,0,2020,Spring,16357,3,14,NULL,5,4,3,1,0,0,13,14.3,0,0,5,0,0,4,0,0,3,0,1,0,0.10999999999999988
2019,Spring,16998,"Ansari, Forough",CSC 1301,3.67,30,NULL,19,7,1,0,0,0,27,10,0,0,19,0,0,7,0,0,1,0,0,0,2020,Spring,16359,3.2,29,NULL,16,4,2,0,3,0,25,24.1,0,0,16,0,0,4,0,0,2,0,0,3,-0.46999999999999975
2019,Spring,16998,"Ansari, Forough",CSC 1301,3.67,30,NULL,19,7,1,0,0,0,27,10,0,0,19,0,0,7,0,0,1,0,0,0,2020,Spring,18310,3.55,12,NULL,6,5,0,0,0,0,11,8.3,0,0,6,0,0,5,0,0,0,0,0,0,-0.1200000000000001
2019,Spring,16998,"Ansari, Forough",CSC 1301,3.67,30,NULL,19,7,1,0,0,0,27,10,0,0,19,0,0,7,0,0,1,0,0,0,2020,Spring,21824,4,7,NULL,3,0,0,0,0,0,3,57.1,0,0,3,0,0,0,0,0,0,0,0,0,0.33000000000000007
2019,Spring,16998,"Ansari, Forough",CSC 1301,3.67,30,NULL,19,7,1,0,0,0,27,10,0,0,19,0,0,7,0,0,1,0,0,0,2020,Spring,21825,2.57,10,NULL,2,2,2,0,1,0,7,40,0,0,2,0,0,2,0,0,2,0,0,1,-1.1
2019,Spring,16999,"Thakkar, Chintan",CSC 1302,3.21,15,NULL,10,1,1,0,2,0,14,20,0,0,10,0,0,1,0,0,1,0,0,2,2020,Spring,16360,4,8,NULL,8,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0.79
2019,Spring,17002,"Martin, Stephen",FREN 1001,2.62,25,E,10,3,1,4,3,0,21,40,1,0,10,0,0,3,0,0,1,0,4,3,2020,Spring,15648,1.86,14,NULL,1,3,0,0,3,0,7,64.3,1,0,1,0,0,3,0,0,0,0,0,3,-0.76
2019,Spring,17002,"Martin, Stephen",FREN 1001,2.62,25,E,10,3,1,4,3,0,21,40,1,0,10,0,0,3,0,0,1,0,4,3,2020,Spring,15655,1.56,13,NULL,1,1,3,1,3,0,9,53.9,1,0,1,0,0,1,0,0,3,0,1,3,-1.06
2019,Spring,17004,"Bah, Boubacar",BIOL 2120,2.15,36,NULL,4,11,7,10,2,0,34,38.9,0,0,4,0,0,11,0,0,7,0,10,2,2020,Spring,16364,2.73,15,NULL,4,3,8,0,0,0,15,0,0,0,4,0,0,3,0,0,8,0,0,0,0.5800000000000001
2019,Spring,17004,"Bah, Boubacar",BIOL 2120,2.15,36,NULL,4,11,7,10,2,0,34,38.9,0,0,4,0,0,11,0,0,7,0,10,2,2020,Spring,16365,2.65,19,NULL,4,7,3,2,1,0,17,26.3,0,0,4,0,0,7,0,0,3,0,2,1,0.5
2019,Spring,17004,"Bah, Boubacar",BIOL 2120,2.15,36,NULL,4,11,7,10,2,0,34,38.9,0,0,4,0,0,11,0,0,7,0,10,2,2020,Spring,16797,2.36,14,E,2,3,4,1,1,0,11,28.6,1,0,2,0,0,3,0,0,4,0,1,1,0.20999999999999996
2019,Spring,17007,"Hollier, Mark",BIOL 2120,2.86,29,NULL,11,4,2,3,2,0,22,37.9,1,0,11,0,0,4,0,0,2,0,3,2,2020,Spring,16368,3.69,19,NULL,9,4,0,0,0,0,13,26.3,1,0,9,0,0,4,0,0,0,0,0,0,0.8300000000000001
2019,Spring,17008,"Wingert, David",ASTR 1010 K,3.13,24,T,4,16,3,0,0,0,23,4.2,0,1,3,0,4,11,1,1,2,0,0,0,2020,Spring,16369,3.25,24,T,13,7,3,0,1,0,24,4.2,0,0,5,8,3,3,1,1,2,0,0,1,0.1200000000000001
2019,Spring,17008,"Wingert, David",ASTR 1010 K,3.13,24,T,4,16,3,0,0,0,23,4.2,0,1,3,0,4,11,1,1,2,0,0,0,2020,Spring,16370,3.32,23,T,11,7,4,0,0,0,22,4.4,0,1,9,1,1,5,1,1,3,0,0,0,0.18999999999999995
2019,Spring,17008,"Wingert, David",ASTR 1010 K,3.13,24,T,4,16,3,0,0,0,23,4.2,0,1,3,0,4,11,1,1,2,0,0,0,2020,Spring,16371,3.59,24,T,12,10,0,0,0,0,22,8.3,0,5,6,1,1,7,2,0,0,0,0,0,0.45999999999999996
2019,Spring,17008,"Wingert, David",ASTR 1010 K,3.13,24,T,4,16,3,0,0,0,23,4.2,0,1,3,0,4,11,1,1,2,0,0,0,2020,Spring,16372,3.36,24,T,12,7,2,0,1,0,22,12.5,0,4,7,1,1,3,3,1,1,0,0,1,0.22999999999999998
2019,Spring,17008,"Wingert, David",ASTR 1010 K,3.13,24,T,4,16,3,0,0,0,23,4.2,0,1,3,0,4,11,1,1,2,0,0,0,2020,Spring,21839,3.27,23,T,12,5,4,0,1,0,22,8.7,0,4,5,3,2,3,0,0,3,1,0,1,0.14000000000000012
2019,Spring,17009,"Wingert, David",ASTR 1010 K,3.39,24,T,12,10,0,0,1,0,23,8.3,0,1,9,2,2,8,0,0,0,0,0,1,2020,Spring,16369,3.25,24,T,13,7,3,0,1,0,24,4.2,0,0,5,8,3,3,1,1,2,0,0,1,-0.14000000000000012
2019,Spring,17009,"Wingert, David",ASTR 1010 K,3.39,24,T,12,10,0,0,1,0,23,8.3,0,1,9,2,2,8,0,0,0,0,0,1,2020,Spring,16370,3.32,23,T,11,7,4,0,0,0,22,4.4,0,1,9,1,1,5,1,1,3,0,0,0,-0.07000000000000028
2019,Spring,17009,"Wingert, David",ASTR 1010 K,3.39,24,T,12,10,0,0,1,0,23,8.3,0,1,9,2,2,8,0,0,0,0,0,1,2020,Spring,16371,3.59,24,T,12,10,0,0,0,0,22,8.3,0,5,6,1,1,7,2,0,0,0,0,0,0.19999999999999973
2019,Spring,17009,"Wingert, David",ASTR 1010 K,3.39,24,T,12,10,0,0,1,0,23,8.3,0,1,9,2,2,8,0,0,0,0,0,1,2020,Spring,16372,3.36,24,T,12,7,2,0,1,0,22,12.5,0,4,7,1,1,3,3,1,1,0,0,1,-0.03000000000000025
2019,Spring,17009,"Wingert, David",ASTR 1010 K,3.39,24,T,12,10,0,0,1,0,23,8.3,0,1,9,2,2,8,0,0,0,0,0,1,2020,Spring,21839,3.27,23,T,12,5,4,0,1,0,22,8.7,0,4,5,3,2,3,0,0,3,1,0,1,-0.1200000000000001
2019,Spring,17010,"Wingert, David",ASTR 1010 K,3.36,24,T,10,11,1,0,0,0,22,4.2,1,0,5,5,1,9,1,1,0,0,0,0,2020,Spring,16369,3.25,24,T,13,7,3,0,1,0,24,4.2,0,0,5,8,3,3,1,1,2,0,0,1,-0.10999999999999988
2019,Spring,17010,"Wingert, David",ASTR 1010 K,3.36,24,T,10,11,1,0,0,0,22,4.2,1,0,5,5,1,9,1,1,0,0,0,0,2020,Spring,16370,3.32,23,T,11,7,4,0,0,0,22,4.4,0,1,9,1,1,5,1,1,3,0,0,0,-0.040000000000000036
2019,Spring,17010,"Wingert, David",ASTR 1010 K,3.36,24,T,10,11,1,0,0,0,22,4.2,1,0,5,5,1,9,1,1,0,0,0,0,2020,Spring,16371,3.59,24,T,12,10,0,0,0,0,22,8.3,0,5,6,1,1,7,2,0,0,0,0,0,0.22999999999999998
2019,Spring,17010,"Wingert, David",ASTR 1010 K,3.36,24,T,10,11,1,0,0,0,22,4.2,1,0,5,5,1,9,1,1,0,0,0,0,2020,Spring,16372,3.36,24,T,12,7,2,0,1,0,22,12.5,0,4,7,1,1,3,3,1,1,0,0,1,0
2019,Spring,17010,"Wingert, David",ASTR 1010 K,3.36,24,T,10,11,1,0,0,0,22,4.2,1,0,5,5,1,9,1,1,0,0,0,0,2020,Spring,21839,3.27,23,T,12,5,4,0,1,0,22,8.7,0,4,5,3,2,3,0,0,3,1,0,1,-0.08999999999999986
2019,Spring,17011,"Wingert, David",ASTR 1010 K,3.24,24,T,12,6,1,1,1,0,21,16.7,1,0,9,3,0,6,0,0,1,0,1,1,2020,Spring,16369,3.25,24,T,13,7,3,0,1,0,24,4.2,0,0,5,8,3,3,1,1,2,0,0,1,0.009999999999999787
2019,Spring,17011,"Wingert, David",ASTR 1010 K,3.24,24,T,12,6,1,1,1,0,21,16.7,1,0,9,3,0,6,0,0,1,0,1,1,2020,Spring,16370,3.32,23,T,11,7,4,0,0,0,22,4.4,0,1,9,1,1,5,1,1,3,0,0,0,0.07999999999999963
