year_fall,term_fall,crn_fall,professor,course,gpa_fall,n_students_fall,instruction_method_fall,course_modality_fall,As_fall,Bs_fall,Cs_fall,Ds_fall,Fs_fall,withdrawal_while_failing_fall,As_through_WFs_fall,DWFs_fall,other_fall,A_plus_fall,A_regular_fall,A_minus_fall,B_plus_fall,B_regular_fall,B_minus_fall,C_plus_fall,C_regular_fall,C_minus_fall,D_regular_fall,F_regular_fall,term_year_fall,term_year_ordered_fall,course_prefix_fall,course_pnbr_fall,course_level_fall,year_spring,term_spring,crn_spring,gpa_spring,n_students_spring,instruction_method_spring,course_modality_spring,As_spring,Bs_spring,Cs_spring,Ds_spring,Fs_spring,withdrawal_while_failing_spring,As_through_WFs_spring,DWFs_spring,other_spring,A_plus_spring,A_regular_spring,A_minus_spring,B_plus_spring,B_regular_spring,B_minus_spring,C_plus_spring,C_regular_spring,C_minus_spring,D_regular_spring,F_regular_spring,term_year_spring,term_year_ordered_spring,course_prefix_spring,course_pnbr_spring,course_level_spring,diff,academic_year,course_modality,course_level
2019,Fall,89056,"Novokshanova, Euguenia",ENGL 1101,3.47,24,E,Online,12,4,3,0,0,0,19,20.8,0,0,12,0,0,4,0,0,3,0,0,0,Fall 2019,5,ENGL ,1101,Undergraduate,2020,Spring,16158,2.9,21,E,Online,8,6,4,0,2,0,20,14.3,0,0,8,0,0,6,0,0,4,0,0,2,Spring 2020,6,ENGL ,1101,Undergraduate,-0.5700000000000003,2019-2020,Online,Undergraduate
2019,Fall,89056,"Novokshanova, Euguenia",ENGL 1101,3.47,24,E,Online,12,4,3,0,0,0,19,20.8,0,0,12,0,0,4,0,0,3,0,0,0,Fall 2019,5,ENGL ,1101,Undergraduate,2020,Spring,18866,1.95,22,E,Online,3,7,4,0,7,0,21,36.4,0,0,3,0,0,7,0,0,4,0,0,7,Spring 2020,6,ENGL ,1101,Undergraduate,-1.5200000000000002,2019-2020,Online,Undergraduate
2019,Fall,89058,"Mcnamara, Kenneth",ENGL 0999,3.56,19,NULL,?,16,0,0,0,1,1,18,10.5,1,0,16,0,0,0,0,0,0,0,0,1,Fall 2019,5,ENGL ,0999,Undergraduate,2020,Spring,18089,3.56,18,NULL,?,13,4,0,0,1,0,18,5.6,0,0,13,0,0,4,0,0,0,0,0,1,Spring 2020,6,ENGL ,0999,Undergraduate,0,2019-2020,?,Undergraduate
2019,Fall,89058,"Mcnamara, Kenneth",ENGL 0999,3.56,19,NULL,?,16,0,0,0,1,1,18,10.5,1,0,16,0,0,0,0,0,0,0,0,1,Fall 2019,5,ENGL ,0999,Undergraduate,2020,Spring,19033,3.08,15,NULL,?,8,1,1,0,2,0,12,13.3,3,0,8,0,0,1,0,0,1,0,0,2,Spring 2020,6,ENGL ,0999,Undergraduate,-0.48,2019-2020,?,Undergraduate
2019,Fall,89059,"Ehtesham-Zadeh, Susan",ENGL 1101,3.06,18,NULL,?,6,7,5,0,0,0,18,0,0,0,6,0,0,7,0,0,5,0,0,0,Fall 2019,5,ENGL ,1101,Undergraduate,2020,Spring,20034,2.63,17,NULL,?,7,4,1,0,4,0,16,23.5,1,0,7,0,0,4,0,0,1,0,0,4,Spring 2020,6,ENGL ,1101,Undergraduate,-0.43000000000000016,2019-2020,?,Undergraduate
2019,Fall,89059,"Ehtesham-Zadeh, Susan",ENGL 1101,3.06,18,NULL,?,6,7,5,0,0,0,18,0,0,0,6,0,0,7,0,0,5,0,0,0,Fall 2019,5,ENGL ,1101,Undergraduate,2020,Spring,20790,2.76,19,NULL,?,4,7,5,0,1,0,17,10.5,1,0,4,0,0,7,0,0,5,0,0,1,Spring 2020,6,ENGL ,1101,Undergraduate,-0.30000000000000027,2019-2020,?,Undergraduate
2019,Fall,89059,"Ehtesham-Zadeh, Susan",ENGL 1101,3.06,18,NULL,?,6,7,5,0,0,0,18,0,0,0,6,0,0,7,0,0,5,0,0,0,Fall 2019,5,ENGL ,1101,Undergraduate,2020,Spring,20854,2.41,17,NULL,?,5,5,3,0,4,0,17,23.5,0,0,5,0,0,5,0,0,3,0,0,4,Spring 2020,6,ENGL ,1101,Undergraduate,-0.6499999999999999,2019-2020,?,Undergraduate
2019,Fall,89060,"Mcnamara, Kenneth",ENGL 1101,3.18,19,NULL,?,11,1,3,1,1,0,17,15.8,1,0,11,0,0,1,0,0,3,0,1,1,Fall 2019,5,ENGL ,1101,Undergraduate,2020,Spring,18088,3.22,18,NULL,?,9,6,2,0,1,0,18,5.6,0,0,9,0,0,6,0,0,2,0,0,1,Spring 2020,6,ENGL ,1101,Undergraduate,0.040000000000000036,2019-2020,?,Undergraduate
2019,Fall,89060,"Mcnamara, Kenneth",ENGL 1101,3.18,19,NULL,?,11,1,3,1,1,0,17,15.8,1,0,11,0,0,1,0,0,3,0,1,1,Fall 2019,5,ENGL ,1101,Undergraduate,2020,Spring,19032,3.08,15,NULL,?,8,1,1,0,2,0,12,13.3,3,0,8,0,0,1,0,0,1,0,0,2,Spring 2020,6,ENGL ,1101,Undergraduate,-0.10000000000000009,2019-2020,?,Undergraduate
2019,Fall,89060,"Mcnamara, Kenneth",ENGL 1101,3.18,19,NULL,?,11,1,3,1,1,0,17,15.8,1,0,11,0,0,1,0,0,3,0,1,1,Fall 2019,5,ENGL ,1101,Undergraduate,2020,Spring,22161,3.38,23,E,Online,17,1,0,0,3,0,21,17.4,1,0,17,0,0,1,0,0,0,0,0,3,Spring 2020,6,ENGL ,1101,Undergraduate,0.19999999999999973,2019-2020,?,Undergraduate
2019,Fall,89061,"Murphy, Anthony",ENGL 1101,3.42,22,NULL,?,9,9,1,0,0,0,19,4.6,2,0,9,0,0,9,0,0,1,0,0,0,Fall 2019,5,ENGL ,1101,Undergraduate,2020,Spring,14996,2.48,24,NULL,?,4,10,2,2,3,0,21,29.2,1,0,4,0,0,10,0,0,2,0,2,3,Spring 2020,6,ENGL ,1101,Undergraduate,-0.94,2019-2020,?,Undergraduate
2019,Fall,89068,"Girmay, David",MATH 1001,1.19,27,E,Online,0,3,4,2,7,0,16,66.7,2,0,0,0,0,3,0,0,4,0,2,7,Fall 2019,5,MATH ,1001,Undergraduate,2020,Spring,15905,1.76,24,E,Online,2,6,5,1,7,0,21,41.7,1,0,2,0,0,6,0,0,5,0,1,7,Spring 2020,6,MATH ,1001,Undergraduate,0.5700000000000001,2019-2020,Online,Undergraduate
2019,Fall,89068,"Girmay, David",MATH 1001,1.19,27,E,Online,0,3,4,2,7,0,16,66.7,2,0,0,0,0,3,0,0,4,0,2,7,Fall 2019,5,MATH ,1001,Undergraduate,2020,Spring,15906,1.89,27,E,Online,3,5,4,1,6,0,19,48.2,2,0,3,0,0,5,0,0,4,0,1,6,Spring 2020,6,MATH ,1001,Undergraduate,0.7,2019-2020,Online,Undergraduate
2019,Fall,89069,"Girmay, David",MATH 0997,2.38,27,E,Online,4,4,5,0,3,0,16,44.4,2,0,4,0,0,4,0,0,5,0,0,3,Fall 2019,5,MATH ,0997,Undergraduate,2020,Spring,18134,2.19,24,E,Online,6,6,2,0,7,0,21,37.5,1,0,6,0,0,6,0,0,2,0,0,7,Spring 2020,6,MATH ,0997,Undergraduate,-0.18999999999999995,2019-2020,Online,Undergraduate
2019,Fall,89069,"Girmay, David",MATH 0997,2.38,27,E,Online,4,4,5,0,3,0,16,44.4,2,0,4,0,0,4,0,0,5,0,0,3,Fall 2019,5,MATH ,0997,Undergraduate,2020,Spring,19025,1.95,27,E,Online,3,7,2,0,7,0,19,48.2,2,0,3,0,0,7,0,0,2,0,0,7,Spring 2020,6,MATH ,0997,Undergraduate,-0.42999999999999994,2019-2020,Online,Undergraduate
2019,Fall,89070,"Seidman, Amie",ENGL 1102,2.63,24,E,Online,7,8,5,1,3,0,24,16.7,0,0,7,0,0,8,0,0,5,0,1,3,Fall 2019,5,ENGL ,1102,Undergraduate,2020,Spring,16231,3.18,23,E,Online,12,5,3,1,1,0,22,13,0,0,12,0,0,5,0,0,3,0,1,1,Spring 2020,6,ENGL ,1102,Undergraduate,0.5500000000000003,2019-2020,Online,Undergraduate
2019,Fall,89070,"Seidman, Amie",ENGL 1102,2.63,24,E,Online,7,8,5,1,3,0,24,16.7,0,0,7,0,0,8,0,0,5,0,1,3,Fall 2019,5,ENGL ,1102,Undergraduate,2020,Spring,16244,2.94,23,E,Online,10,3,2,0,3,0,18,30.4,1,0,10,0,0,3,0,0,2,0,0,3,Spring 2020,6,ENGL ,1102,Undergraduate,0.31000000000000005,2019-2020,Online,Undergraduate
2019,Fall,89070,"Seidman, Amie",ENGL 1102,2.63,24,E,Online,7,8,5,1,3,0,24,16.7,0,0,7,0,0,8,0,0,5,0,1,3,Fall 2019,5,ENGL ,1102,Undergraduate,2020,Spring,16246,3.25,23,E,Online,10,6,3,1,0,0,20,13,1,0,10,0,0,6,0,0,3,0,1,0,Spring 2020,6,ENGL ,1102,Undergraduate,0.6200000000000001,2019-2020,Online,Undergraduate
2019,Fall,89070,"Seidman, Amie",ENGL 1102,2.63,24,E,Online,7,8,5,1,3,0,24,16.7,0,0,7,0,0,8,0,0,5,0,1,3,Fall 2019,5,ENGL ,1102,Undergraduate,2020,Spring,20847,2.96,24,E,Online,10,8,2,0,3,0,23,12.5,1,0,10,0,0,8,0,0,2,0,0,3,Spring 2020,6,ENGL ,1102,Undergraduate,0.33000000000000007,2019-2020,Online,Undergraduate
2019,Fall,89071,"Anderson, Caroline",ENGL 1101,2.67,18,NULL,?,2,11,3,1,1,0,18,11.1,0,0,2,0,0,11,0,0,3,0,1,1,Fall 2019,5,ENGL ,1101,Undergraduate,2020,Spring,15404,3.18,12,NULL,?,6,2,2,1,0,0,11,16.7,0,0,6,0,0,2,0,0,2,0,1,0,Spring 2020,6,ENGL ,1101,Undergraduate,0.5100000000000002,2019-2020,?,Undergraduate
2019,Fall,89071,"Anderson, Caroline",ENGL 1101,2.67,18,NULL,?,2,11,3,1,1,0,18,11.1,0,0,2,0,0,11,0,0,3,0,1,1,Fall 2019,5,ENGL ,1101,Undergraduate,2020,Spring,15416,2.17,25,NULL,?,7,4,4,4,5,0,24,36,1,0,7,0,0,4,0,0,4,0,4,5,Spring 2020,6,ENGL ,1101,Undergraduate,-0.5,2019-2020,?,Undergraduate
2019,Fall,89071,"Anderson, Caroline",ENGL 1101,2.67,18,NULL,?,2,11,3,1,1,0,18,11.1,0,0,2,0,0,11,0,0,3,0,1,1,Fall 2019,5,ENGL ,1101,Undergraduate,2020,Spring,15435,3.17,24,NULL,?,14,4,2,4,0,0,24,16.7,0,0,14,0,0,4,0,0,2,0,4,0,Spring 2020,6,ENGL ,1101,Undergraduate,0.5,2019-2020,?,Undergraduate
2019,Fall,89071,"Anderson, Caroline",ENGL 1101,2.67,18,NULL,?,2,11,3,1,1,0,18,11.1,0,0,2,0,0,11,0,0,3,0,1,1,Fall 2019,5,ENGL ,1101,Undergraduate,2020,Spring,19862,2.33,13,NULL,?,1,4,5,2,0,0,12,23.1,0,0,1,0,0,4,0,0,5,0,2,0,Spring 2020,6,ENGL ,1101,Undergraduate,-0.33999999999999986,2019-2020,?,Undergraduate
2019,Fall,89072,"Miller, Kari",ENGL 1101,2.68,47,E,Online,21,6,4,0,10,0,41,31.9,1,0,21,0,0,6,0,0,4,0,0,10,Fall 2019,5,ENGL ,1101,Undergraduate,2020,Spring,17996,2.86,40,E,Online,15,7,1,0,6,0,29,40,1,0,15,0,0,7,0,0,1,0,0,6,Spring 2020,6,ENGL ,1101,Undergraduate,0.17999999999999972,2019-2020,Online,Undergraduate
2019,Fall,89088,"Bales, Kevin",MUS 3160,4.07,14,T,Face-to-Face,14,0,0,0,0,0,14,0,0,3,11,0,0,0,0,0,0,0,0,0,Fall 2019,5,MUS ,3160,Undergraduate,2020,Spring,14285,4.23,16,T,Face-to-Face,13,0,0,0,0,0,13,6.3,2,10,2,1,0,0,0,0,0,0,0,0,Spring 2020,6,MUS ,3160,Undergraduate,0.16000000000000014,2019-2020,Face-to-Face,Undergraduate
2019,Fall,89143,"Johnson, Cyntoria",CRJU 4910,2.68,48,T,Face-to-Face,6,26,12,2,1,0,47,8.3,0,1,0,5,7,7,12,4,7,1,2,1,Fall 2019,5,CRJU ,4910,Undergraduate,2020,Spring,17736,2.49,47,T,Face-to-Face,12,15,4,7,5,0,43,31.9,1,0,5,7,8,5,2,1,1,2,7,5,Spring 2020,6,CRJU ,4910,Undergraduate,-0.18999999999999995,2019-2020,Face-to-Face,Undergraduate
2019,Fall,89155,"Duncan, Anne",ECE 7965,4,8,T,Face-to-Face,7,1,0,0,0,0,8,0,0,3,4,0,1,0,0,0,0,0,0,0,Fall 2019,5,ECE ,7965,Graduate,2020,Spring,17199,3.75,8,T,Face-to-Face,7,0,0,1,0,0,8,12.5,0,4,3,0,0,0,0,0,0,0,1,0,Spring 2020,6,ECE ,7965,Graduate,-0.25,2019-2020,Face-to-Face,Graduate
2019,Fall,89155,"Duncan, Anne",ECE 7965,4,8,T,Face-to-Face,7,1,0,0,0,0,8,0,0,3,4,0,1,0,0,0,0,0,0,0,Fall 2019,5,ECE ,7965,Graduate,2020,Spring,19927,4.13,8,T,Face-to-Face,8,0,0,0,0,0,8,0,0,2,6,0,0,0,0,0,0,0,0,0,Spring 2020,6,ECE ,7965,Graduate,0.1299999999999999,2019-2020,Face-to-Face,Graduate
2019,Fall,89156,"Jury, Joanna",HIST 1111,2.45,24,E,Online,5,7,5,2,3,0,22,20.8,2,1,1,3,4,2,1,3,2,0,2,3,Fall 2019,5,HIST ,1111,Undergraduate,2020,Spring,10333,2.85,101,E,Online,27,47,9,8,5,0,96,15.8,2,0,11,16,20,18,9,2,5,2,8,5,Spring 2020,6,HIST ,1111,Undergraduate,0.3999999999999999,2019-2020,Online,Undergraduate
2019,Fall,89156,"Jury, Joanna",HIST 1111,2.45,24,E,Online,5,7,5,2,3,0,22,20.8,2,1,1,3,4,2,1,3,2,0,2,3,Fall 2019,5,HIST ,1111,Undergraduate,2020,Spring,10334,2.93,45,T,Face-to-Face,15,18,6,2,3,0,44,13.3,0,4,6,5,6,7,5,2,4,0,2,3,Spring 2020,6,HIST ,1111,Undergraduate,0.48,2019-2020,Online,Undergraduate
2019,Fall,89156,"Jury, Joanna",HIST 1111,2.45,24,E,Online,5,7,5,2,3,0,22,20.8,2,1,1,3,4,2,1,3,2,0,2,3,Fall 2019,5,HIST ,1111,Undergraduate,2020,Spring,10335,3.43,33,T,Face-to-Face,16,8,3,1,0,0,28,15.2,1,4,9,3,3,2,3,1,2,0,1,0,Spring 2020,6,HIST ,1111,Undergraduate,0.98,2019-2020,Online,Undergraduate
2019,Fall,89156,"Jury, Joanna",HIST 1111,2.45,24,E,Online,5,7,5,2,3,0,22,20.8,2,1,1,3,4,2,1,3,2,0,2,3,Fall 2019,5,HIST ,1111,Undergraduate,2020,Spring,22578,2.29,7,T,Face-to-Face,2,2,0,2,1,0,7,42.9,0,1,1,0,1,0,1,0,0,0,2,1,Spring 2020,6,HIST ,1111,Undergraduate,-0.16000000000000014,2019-2020,Online,Undergraduate
2019,Fall,89157,"Ernst, Rachel",HIST 1111,3.26,47,T,Face-to-Face,26,10,8,2,0,0,46,6.4,0,3,19,4,1,5,4,2,2,4,2,0,Fall 2019,5,HIST ,1111,Undergraduate,2020,Spring,10336,3.09,46,T,Face-to-Face,20,19,2,3,2,0,46,10.9,0,1,13,6,5,9,5,0,1,1,3,2,Spring 2020,6,HIST ,1111,Undergraduate,-0.16999999999999993,2019-2020,Face-to-Face,Undergraduate
2019,Fall,89157,"Ernst, Rachel",HIST 1111,3.26,47,T,Face-to-Face,26,10,8,2,0,0,46,6.4,0,3,19,4,1,5,4,2,2,4,2,0,Fall 2019,5,HIST ,1111,Undergraduate,2020,Spring,10337,3.15,100,E,Online,44,29,10,4,2,0,89,12,5,3,21,20,7,10,12,2,6,2,4,2,Spring 2020,6,HIST ,1111,Undergraduate,-0.10999999999999988,2019-2020,Face-to-Face,Undergraduate
2019,Fall,89157,"Ernst, Rachel",HIST 1111,3.26,47,T,Face-to-Face,26,10,8,2,0,0,46,6.4,0,3,19,4,1,5,4,2,2,4,2,0,Fall 2019,5,HIST ,1111,Undergraduate,2020,Spring,14502,2.4,45,T,Face-to-Face,11,10,7,8,4,0,40,35.6,1,0,8,3,2,6,2,4,2,1,8,4,Spring 2020,6,HIST ,1111,Undergraduate,-0.8599999999999999,2019-2020,Face-to-Face,Undergraduate
2019,Fall,89159,"Flaschka, Monika",HIST 1111,2.94,32,T,Face-to-Face,16,9,0,2,4,0,31,21.9,0,4,5,7,0,6,3,0,0,0,2,4,Fall 2019,5,HIST ,1111,Undergraduate,2020,Spring,13525,3.11,46,T,Face-to-Face,19,18,4,1,3,0,45,10.9,0,6,6,7,8,7,3,2,0,2,1,3,Spring 2020,6,HIST ,1111,Undergraduate,0.16999999999999993,2019-2020,Face-to-Face,Undergraduate
2019,Fall,89159,"Flaschka, Monika",HIST 1111,2.94,32,T,Face-to-Face,16,9,0,2,4,0,31,21.9,0,4,5,7,0,6,3,0,0,0,2,4,Fall 2019,5,HIST ,1111,Undergraduate,2020,Spring,14503,3.4,45,T,Face-to-Face,27,10,2,2,2,0,43,13.3,0,13,9,5,1,7,2,0,1,1,2,2,Spring 2020,6,HIST ,1111,Undergraduate,0.45999999999999996,2019-2020,Face-to-Face,Undergraduate
2019,Fall,89160,"Flaschka, Monika",HIST 1111,3.41,25,T,Face-to-Face,12,7,3,0,0,0,22,12,0,4,6,2,3,0,4,1,1,1,0,0,Fall 2019,5,HIST ,1111,Undergraduate,2020,Spring,13525,3.11,46,T,Face-to-Face,19,18,4,1,3,0,45,10.9,0,6,6,7,8,7,3,2,0,2,1,3,Spring 2020,6,HIST ,1111,Undergraduate,-0.30000000000000027,2019-2020,Face-to-Face,Undergraduate
2019,Fall,89160,"Flaschka, Monika",HIST 1111,3.41,25,T,Face-to-Face,12,7,3,0,0,0,22,12,0,4,6,2,3,0,4,1,1,1,0,0,Fall 2019,5,HIST ,1111,Undergraduate,2020,Spring,14503,3.4,45,T,Face-to-Face,27,10,2,2,2,0,43,13.3,0,13,9,5,1,7,2,0,1,1,2,2,Spring 2020,6,HIST ,1111,Undergraduate,-0.010000000000000231,2019-2020,Face-to-Face,Undergraduate
2019,Fall,89161,"Greeson, Helen",HIST 1112,2.89,38,T,Face-to-Face,7,21,6,0,2,0,36,10.5,0,0,2,5,10,6,5,4,2,0,0,2,Fall 2019,5,HIST ,1112,Undergraduate,2020,Spring,10341,3.1,97,E,Online,41,32,5,2,7,0,87,17.5,2,0,17,24,19,8,5,3,1,1,2,7,Spring 2020,6,HIST ,1112,Undergraduate,0.20999999999999996,2019-2020,Face-to-Face,Undergraduate
2019,Fall,89161,"Greeson, Helen",HIST 1112,2.89,38,T,Face-to-Face,7,21,6,0,2,0,36,10.5,0,0,2,5,10,6,5,4,2,0,0,2,Fall 2019,5,HIST ,1112,Undergraduate,2020,Spring,14501,3.11,98,E,Online,39,31,11,2,4,0,87,17.4,0,1,20,18,15,10,6,3,6,2,2,4,Spring 2020,6,HIST ,1112,Undergraduate,0.21999999999999975,2019-2020,Face-to-Face,Undergraduate
2019,Fall,89162,"Flaschka, Monika",HIST 1112,3.14,45,T,Face-to-Face,20,14,7,1,2,0,44,8.9,0,2,11,7,5,8,1,3,4,0,1,2,Fall 2019,5,HIST ,1112,Undergraduate,2020,Spring,10338,3.5,46,T,Face-to-Face,28,8,7,1,0,0,44,4.4,1,12,13,3,4,1,3,2,3,2,1,0,Spring 2020,6,HIST ,1112,Undergraduate,0.3599999999999999,2019-2020,Face-to-Face,Undergraduate
2019,Fall,89162,"Flaschka, Monika",HIST 1112,3.14,45,T,Face-to-Face,20,14,7,1,2,0,44,8.9,0,2,11,7,5,8,1,3,4,0,1,2,Fall 2019,5,HIST ,1112,Undergraduate,2020,Spring,14426,3.02,45,T,Face-to-Face,17,13,7,4,1,0,42,13.3,2,5,9,3,6,5,2,2,2,3,4,1,Spring 2020,6,HIST ,1112,Undergraduate,-0.1200000000000001,2019-2020,Face-to-Face,Undergraduate
2019,Fall,89164,"Martin, Eliza",HIST 1112,2.72,44,T,Face-to-Face,15,15,6,3,4,0,43,15.9,1,0,7,8,2,8,5,2,3,1,3,4,Fall 2019,5,HIST ,1112,Undergraduate,2020,Spring,10339,2.81,36,T,Face-to-Face,11,10,9,0,2,0,32,13.9,1,0,5,6,3,4,3,3,3,3,0,2,Spring 2020,6,HIST ,1112,Undergraduate,0.08999999999999986,2019-2020,Face-to-Face,Undergraduate
2019,Fall,89164,"Martin, Eliza",HIST 1112,2.72,44,T,Face-to-Face,15,15,6,3,4,0,43,15.9,1,0,7,8,2,8,5,2,3,1,3,4,Fall 2019,5,HIST ,1112,Undergraduate,2020,Spring,14499,3.19,45,T,Face-to-Face,18,19,4,1,1,0,43,8.9,0,2,6,10,9,6,4,1,1,2,1,1,Spring 2020,6,HIST ,1112,Undergraduate,0.46999999999999975,2019-2020,Face-to-Face,Undergraduate
2019,Fall,89166,"Greeson, Helen",HIST 1112,2.64,94,E,Online,24,39,5,7,12,0,87,25.5,2,0,6,18,18,16,5,5,0,0,7,12,Fall 2019,5,HIST ,1112,Undergraduate,2020,Spring,10341,3.1,97,E,Online,41,32,5,2,7,0,87,17.5,2,0,17,24,19,8,5,3,1,1,2,7,Spring 2020,6,HIST ,1112,Undergraduate,0.45999999999999996,2019-2020,Online,Undergraduate
2019,Fall,89166,"Greeson, Helen",HIST 1112,2.64,94,E,Online,24,39,5,7,12,0,87,25.5,2,0,6,18,18,16,5,5,0,0,7,12,Fall 2019,5,HIST ,1112,Undergraduate,2020,Spring,14501,3.11,98,E,Online,39,31,11,2,4,0,87,17.4,0,1,20,18,15,10,6,3,6,2,2,4,Spring 2020,6,HIST ,1112,Undergraduate,0.46999999999999975,2019-2020,Online,Undergraduate
2019,Fall,89167,"Martin, Eliza",HIST 1112,3.17,24,T,Face-to-Face,10,9,3,1,0,0,23,8.3,0,1,3,6,2,6,1,1,1,1,1,0,Fall 2019,5,HIST ,1112,Undergraduate,2020,Spring,10339,2.81,36,T,Face-to-Face,11,10,9,0,2,0,32,13.9,1,0,5,6,3,4,3,3,3,3,0,2,Spring 2020,6,HIST ,1112,Undergraduate,-0.3599999999999999,2019-2020,Face-to-Face,Undergraduate
2019,Fall,89167,"Martin, Eliza",HIST 1112,3.17,24,T,Face-to-Face,10,9,3,1,0,0,23,8.3,0,1,3,6,2,6,1,1,1,1,1,0,Fall 2019,5,HIST ,1112,Undergraduate,2020,Spring,14499,3.19,45,T,Face-to-Face,18,19,4,1,1,0,43,8.9,0,2,6,10,9,6,4,1,1,2,1,1,Spring 2020,6,HIST ,1112,Undergraduate,0.020000000000000018,2019-2020,Face-to-Face,Undergraduate
2019,Fall,89175,"Gleason, Christopher",HIST 2110,2.75,21,T,Face-to-Face,6,8,3,2,1,0,20,19.1,0,1,1,4,2,3,3,1,2,0,2,1,Fall 2019,5,HIST ,2110,Undergraduate,2020,Spring,10347,2.67,45,T,Face-to-Face,14,13,11,0,5,0,43,15.6,0,4,3,7,3,3,7,3,5,3,0,5,Spring 2020,6,HIST ,2110,Undergraduate,-0.08000000000000007,2019-2020,Face-to-Face,Undergraduate
2019,Fall,89175,"Gleason, Christopher",HIST 2110,2.75,21,T,Face-to-Face,6,8,3,2,1,0,20,19.1,0,1,1,4,2,3,3,1,2,0,2,1,Fall 2019,5,HIST ,2110,Undergraduate,2020,Spring,10352,3.31,46,T,Face-to-Face,23,11,8,0,0,0,42,8.7,0,8,7,8,3,3,5,1,2,5,0,0,Spring 2020,6,HIST ,2110,Undergraduate,0.56,2019-2020,Face-to-Face,Undergraduate
2019,Fall,89175,"Gleason, Christopher",HIST 2110,2.75,21,T,Face-to-Face,6,8,3,2,1,0,20,19.1,0,1,1,4,2,3,3,1,2,0,2,1,Fall 2019,5,HIST ,2110,Undergraduate,2020,Spring,13861,3.12,45,T,Face-to-Face,20,10,9,1,1,0,41,13.3,0,6,5,9,1,5,4,5,2,2,1,1,Spring 2020,6,HIST ,2110,Undergraduate,0.3700000000000001,2019-2020,Face-to-Face,Undergraduate
2019,Fall,89175,"Gleason, Christopher",HIST 2110,2.75,21,T,Face-to-Face,6,8,3,2,1,0,20,19.1,0,1,1,4,2,3,3,1,2,0,2,1,Fall 2019,5,HIST ,2110,Undergraduate,2020,Spring,14498,2.79,45,T,Face-to-Face,17,12,6,1,6,0,42,22.2,0,4,5,8,5,4,3,3,1,2,1,6,Spring 2020,6,HIST ,2110,Undergraduate,0.040000000000000036,2019-2020,Face-to-Face,Undergraduate
2019,Fall,89176,"Diamond, Beryl",HIST 2110,2.91,46,T,Face-to-Face,8,25,9,1,1,0,44,8.7,0,0,6,2,9,15,1,4,3,2,1,1,Fall 2019,5,HIST ,2110,Undergraduate,2020,Spring,10343,3.16,46,T,Face-to-Face,15,21,9,0,0,0,45,2.2,0,2,9,4,6,14,1,1,8,0,0,0,Spring 2020,6,HIST ,2110,Undergraduate,0.25,2019-2020,Face-to-Face,Undergraduate
2019,Fall,89176,"Diamond, Beryl",HIST 2110,2.91,46,T,Face-to-Face,8,25,9,1,1,0,44,8.7,0,0,6,2,9,15,1,4,3,2,1,1,Fall 2019,5,HIST ,2110,Undergraduate,2020,Spring,10754,3.09,46,T,Face-to-Face,20,15,3,2,3,0,43,17.4,0,1,17,2,1,14,0,0,2,1,2,3,Spring 2020,6,HIST ,2110,Undergraduate,0.17999999999999972,2019-2020,Face-to-Face,Undergraduate
2019,Fall,89178,"Diamond, Beryl",HIST 2110,2.8,22,T,Face-to-Face,1,14,4,0,1,0,20,13.6,0,0,1,0,3,11,0,3,1,0,0,1,Fall 2019,5,HIST ,2110,Undergraduate,2020,Spring,10343,3.16,46,T,Face-to-Face,15,21,9,0,0,0,45,2.2,0,2,9,4,6,14,1,1,8,0,0,0,Spring 2020,6,HIST ,2110,Undergraduate,0.3600000000000003,2019-2020,Face-to-Face,Undergraduate
2019,Fall,89178,"Diamond, Beryl",HIST 2110,2.8,22,T,Face-to-Face,1,14,4,0,1,0,20,13.6,0,0,1,0,3,11,0,3,1,0,0,1,Fall 2019,5,HIST ,2110,Undergraduate,2020,Spring,10754,3.09,46,T,Face-to-Face,20,15,3,2,3,0,43,17.4,0,1,17,2,1,14,0,0,2,1,2,3,Spring 2020,6,HIST ,2110,Undergraduate,0.29000000000000004,2019-2020,Face-to-Face,Undergraduate
2019,Fall,89179,"Grubbs, Larry",HIST 2110,3.21,25,T,Face-to-Face,10,10,3,1,0,0,24,8,0,2,4,4,2,7,1,2,1,0,1,0,Fall 2019,5,HIST ,2110,Undergraduate,2020,Spring,10342,3.72,47,T,Face-to-Face,37,6,1,0,2,0,46,6.4,0,12,19,6,4,2,0,0,0,1,0,2,Spring 2020,6,HIST ,2110,Undergraduate,0.5100000000000002,2019-2020,Face-to-Face,Undergraduate
2019,Fall,89179,"Grubbs, Larry",HIST 2110,3.21,25,T,Face-to-Face,10,10,3,1,0,0,24,8,0,2,4,4,2,7,1,2,1,0,1,0,Fall 2019,5,HIST ,2110,Undergraduate,2020,Spring,13526,3.98,45,T,Face-to-Face,39,4,1,0,0,0,44,2.2,0,18,18,3,0,4,0,0,1,0,0,0,Spring 2020,6,HIST ,2110,Undergraduate,0.77,2019-2020,Face-to-Face,Undergraduate
2019,Fall,89179,"Grubbs, Larry",HIST 2110,3.21,25,T,Face-to-Face,10,10,3,1,0,0,24,8,0,2,4,4,2,7,1,2,1,0,1,0,Fall 2019,5,HIST ,2110,Undergraduate,2020,Spring,20051,3.94,48,T,Face-to-Face,43,5,0,0,0,0,48,0,0,13,22,8,3,2,0,0,0,0,0,0,Spring 2020,6,HIST ,2110,Undergraduate,0.73,2019-2020,Face-to-Face,Undergraduate
